승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
동구 장척동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 소호동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 구도동,1,2,0,4,14,2,14,0,23,3,2,0,2,3,6,7,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,11,0,0,2,0,0,0,3,2,1,2,3,1,0,2,2,2,0,0,11,3,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,4,7,1,0,6,16,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 삼괴동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 상소동,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 하소동,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 은행동,34,199,78,159,302,60,286,1,773,467,634,48,62,1169,598,346,275,377,111,344,1,0,0,0,1,0,0,2,0,2,1,0,0,0,0,143,8,3,130,0,0,6,1,0,0,166,546,279,390,375,182,0,63,99,296,0,0,533,317,381,433,187,48,7,0,0,0,3,0,0,0,148,75,242,99,152,336,234,75,87,378,760,197,78,58,229,2,0,0,0,1,0,0,0,0,0,0,51,37,5,8,6,0,7,1,0,0,0,132,21,10,28,18,7,26,1,13,22,15,45,28,7,26,5,40,3,1,1,0,12,0,2,1,0,0,0,10,3,47,2,0,9,20,26,17,0,0,0,0,0,0,316,83,36,3,11,14,262,193,307,189,33,19,4,6,13,7,9,1,0,0,0,0,0,0,0,31
중구 선화동,76,164,54,110,193,52,231,2,318,256,288,48,154,930,719,430,351,522,398,1019,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,59,7,0,59,0,0,8,2,0,0,579,964,527,832,1317,219,0,44,80,419,0,0,1078,607,683,788,296,72,21,0,0,0,1,0,0,0,189,149,360,97,438,844,450,143,175,587,1635,320,111,69,293,1,0,0,0,0,0,0,0,0,0,2,127,64,17,21,11,5,17,0,0,0,0,330,34,16,68,47,13,58,1,32,67,16,61,21,8,25,4,88,5,0,3,1,7,1,0,0,0,0,0,16,10,74,12,11,28,16,54,19,1,0,0,0,0,0,495,119,50,5,25,4,260,200,360,177,22,17,22,12,19,7,13,2,0,0,0,0,0,0,0,38
중구 목동,18,24,15,26,39,16,45,0,58,42,60,10,22,265,151,113,134,173,108,398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,16,0,0,4,0,0,1,285,477,171,181,482,41,0,6,13,145,0,0,640,379,279,333,76,15,5,0,0,0,0,0,0,0,68,56,124,30,212,563,168,84,101,280,1197,128,39,33,124,0,0,0,0,0,0,0,0,0,0,1,53,11,3,7,3,3,6,0,0,0,0,123,17,10,43,18,6,16,0,18,23,11,28,11,5,9,4,37,0,0,0,0,3,0,0,0,0,0,0,9,6,36,2,4,26,6,22,5,0,0,0,0,0,0,220,55,30,5,6,3,98,65,120,52,6,3,0,1,5,3,3,0,0,0,0,0,0,0,0,11
중구 중촌동,45,42,27,19,41,24,71,0,61,82,80,12,23,311,257,170,179,219,138,370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,22,0,0,1,0,0,1,318,634,278,999,523,53,0,12,18,191,0,0,437,312,260,232,74,21,9,0,0,0,1,0,0,0,78,75,200,28,260,808,286,88,93,339,1102,242,36,33,75,1,0,0,0,0,0,0,0,0,0,3,97,9,2,1,2,1,6,0,0,0,0,161,23,12,32,23,2,24,0,25,50,9,37,28,9,14,3,43,4,0,2,0,5,0,9,0,0,0,0,14,7,29,4,3,30,12,45,9,0,0,0,0,0,0,351,112,49,0,9,11,133,132,265,97,10,12,3,5,13,10,7,0,0,0,0,0,0,0,1,15
중구 대흥동,214,362,184,320,605,168,723,5,960,733,826,178,148,1488,942,428,351,564,759,1180,1,1,4,0,0,0,0,10,3,2,1,0,0,0,0,276,32,2,251,0,0,32,1,4,1,372,1288,440,676,1533,561,0,149,245,887,0,0,1318,700,987,1507,593,163,33,0,0,0,0,0,0,0,338,216,573,184,428,791,557,154,185,756,1776,424,198,127,489,4,2,0,1,0,0,0,0,0,0,2,118,71,21,19,9,4,4,0,0,0,0,322,67,20,64,47,9,78,0,51,86,37,74,31,7,40,7,80,5,0,1,0,25,0,0,3,0,0,0,21,28,102,6,9,26,24,61,31,0,0,0,0,0,0,431,78,50,3,12,20,423,339,381,297,42,24,3,31,34,8,18,19,0,0,0,0,0,0,3,45
중구 문창동,107,135,41,169,376,92,345,2,279,176,125,35,50,253,128,74,63,73,249,232,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,70,26,1,95,0,0,2,1,0,3,246,217,60,125,571,190,0,88,101,208,0,0,143,100,129,182,64,19,5,0,0,0,0,0,0,0,41,26,62,15,45,78,57,17,13,79,233,82,20,11,52,3,0,0,0,0,0,0,0,0,0,2,11,8,3,5,1,0,1,0,0,0,0,62,11,4,4,6,0,7,0,3,14,1,4,3,0,2,2,27,1,0,1,0,1,0,0,0,0,0,0,2,1,5,0,6,3,0,10,3,0,0,0,0,0,0,69,19,7,2,2,0,76,46,78,46,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6
중구 석교동,38,62,35,39,471,25,141,3,66,57,50,6,10,86,78,52,37,38,87,47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,60,9,5,77,0,0,10,0,1,4,138,102,23,30,371,173,0,37,110,140,0,0,88,31,60,97,35,7,3,0,0,0,0,0,0,0,33,16,37,10,30,41,42,6,8,41,104,20,14,1,19,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,1,0,0,0,0,0,0,30,5,1,3,2,2,5,0,0,4,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,1,0,2,2,1,0,0,0,0,0,0,27,3,4,1,1,4,36,12,22,25,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,8
중구 호동,15,12,21,22,95,8,59,10,32,27,21,3,0,36,26,12,3,7,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,39,0,0,3,0,7,0,69,29,9,17,108,87,0,25,26,34,0,0,42,8,24,32,7,5,1,0,0,0,0,0,0,0,9,5,6,5,24,26,12,6,7,11,60,16,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,11,2,2,0,0,0,4,1,10,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
중구 옥계동,20,39,25,37,267,10,103,3,58,26,35,7,11,56,36,10,18,25,58,29,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,97,25,7,37,1,1,11,0,3,2,69,54,9,25,156,103,0,17,56,55,0,0,47,15,34,47,23,2,3,0,0,0,0,0,0,0,2,4,25,6,22,26,26,5,10,33,68,20,7,5,12,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,20,2,5,1,3,5,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,7,2,1,0,5,8,11,16,14,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,3
중구 대사동,64,103,37,75,191,39,149,4,113,106,80,24,11,279,147,105,55,82,206,472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,17,0,31,0,0,3,0,0,0,257,281,102,156,576,121,0,38,57,333,0,0,526,260,369,612,215,52,22,0,0,0,0,0,0,0,151,85,222,62,114,222,130,71,55,184,509,135,67,34,175,0,2,2,0,1,0,0,0,0,0,3,31,26,1,7,2,0,3,0,0,0,0,112,13,1,19,17,3,20,1,11,20,5,29,16,6,8,1,26,5,0,1,0,6,0,1,3,0,0,0,6,6,30,0,2,7,8,17,6,0,0,0,0,0,0,103,21,14,4,12,3,84,67,78,62,11,6,0,0,7,4,0,0,0,0,0,0,0,0,0,13
중구 부사동,51,88,25,79,359,59,141,4,118,87,58,6,12,146,66,45,47,65,143,81,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,136,24,3,90,2,0,6,4,4,3,210,208,42,67,528,119,0,100,168,183,0,0,168,67,141,276,65,33,3,0,0,0,0,0,0,0,64,26,53,16,67,97,46,19,25,93,162,42,33,9,57,0,0,1,0,0,0,0,0,0,0,1,17,9,1,2,1,0,0,0,0,0,0,25,7,0,11,4,0,7,0,1,7,2,3,1,0,7,2,5,2,0,0,0,1,0,0,0,0,1,0,2,4,3,0,2,1,4,5,6,0,0,0,0,0,0,45,18,18,2,6,0,28,29,43,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
중구 용두동,27,26,10,20,49,27,41,0,55,44,75,10,21,246,192,101,103,156,64,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,1,17,0,0,1,1,1,0,208,392,352,432,416,39,0,12,19,267,0,0,404,338,327,386,100,43,11,0,0,0,0,0,0,0,86,93,177,39,262,584,354,105,105,382,1091,225,64,39,99,0,0,0,1,0,0,0,0,0,0,2,70,12,6,3,2,3,7,0,0,0,0,198,14,12,35,32,8,43,0,27,37,26,55,22,4,7,7,31,4,0,3,1,5,0,2,1,0,0,0,26,7,55,1,2,4,7,17,12,0,0,0,0,0,0,163,35,16,2,12,5,63,87,119,51,12,1,5,2,7,7,3,0,0,0,0,0,0,0,0,7
중구 오류동,33,67,48,59,125,42,105,0,208,126,181,24,49,435,260,151,140,194,54,661,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,65,3,0,63,0,0,5,0,1,2,321,757,426,395,939,81,0,34,63,609,0,0,737,1164,1208,1424,648,157,62,0,0,2,0,0,1,0,487,309,893,269,424,778,625,263,351,784,1718,397,249,177,735,3,0,0,1,0,0,0,1,0,0,8,130,106,17,26,13,4,14,4,0,1,2,404,50,25,109,43,10,67,1,40,89,31,94,72,12,42,14,84,16,1,5,1,19,4,4,6,1,1,0,16,24,82,5,7,22,8,54,16,0,0,0,0,0,0,191,54,18,0,8,6,132,110,175,82,14,15,6,14,9,7,14,3,0,0,0,0,0,0,0,16
중구 태평동,26,45,27,27,51,18,90,0,95,70,79,13,11,318,238,122,115,168,89,492,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,5,1,29,0,0,7,0,0,0,322,485,350,370,777,76,0,12,23,400,0,0,932,818,1114,1072,546,160,53,0,0,3,0,0,0,0,421,529,948,235,467,1208,802,283,434,750,2334,461,224,189,487,1,0,1,1,0,0,0,0,0,0,4,125,69,19,31,13,11,19,0,0,0,0,414,46,19,110,67,10,58,2,51,76,39,69,31,11,15,2,60,7,0,4,0,5,0,3,3,0,0,0,20,8,54,2,13,17,10,37,13,0,0,0,0,0,0,206,46,18,1,5,5,120,80,176,62,7,2,6,3,9,6,3,0,0,0,0,0,0,0,0,12
중구 유천동,38,75,29,42,116,30,145,3,118,96,117,14,22,340,252,137,139,154,64,483,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45,5,0,40,0,0,2,0,0,1,345,638,246,337,875,92,0,17,50,455,0,0,978,1079,1380,1628,1035,285,99,1,0,1,1,2,0,0,649,510,1347,366,493,908,728,293,325,706,1476,387,326,145,810,3,0,0,1,0,0,0,0,0,0,6,79,83,13,31,19,6,19,0,0,0,2,378,49,23,118,53,6,41,2,27,42,20,40,21,4,10,2,36,0,0,6,0,12,0,0,0,0,0,0,15,20,46,9,2,13,8,39,25,0,0,0,0,0,0,174,61,37,11,14,4,131,97,143,85,16,11,5,7,13,5,5,1,1,0,0,0,0,0,0,11
중구 문화동,83,88,50,72,168,47,180,1,160,147,125,42,39,383,232,150,82,201,101,930,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,67,8,0,58,0,0,12,1,1,1,466,651,303,270,1338,181,0,34,63,752,0,0,1120,792,1227,1853,745,217,97,0,0,4,0,1,0,0,490,235,580,199,247,661,310,126,140,453,1487,205,163,108,366,0,0,0,0,0,0,0,0,0,3,3,97,42,6,17,14,5,9,0,1,0,0,189,34,8,55,35,7,27,0,15,39,17,67,30,14,23,0,38,2,0,12,0,3,0,3,0,0,0,0,10,10,40,2,8,7,8,46,9,0,0,0,0,0,0,165,35,13,1,6,4,104,94,109,76,12,5,6,10,5,2,2,1,0,0,0,0,0,1,0,13
중구 산성동,13,27,19,20,38,8,80,0,39,54,29,6,7,155,93,60,30,57,45,214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,1,20,1,0,4,0,0,0,145,193,60,106,490,41,0,7,23,308,0,0,468,425,933,937,570,302,228,4,0,7,1,6,1,2,526,240,669,277,163,232,207,111,105,241,551,136,187,43,361,4,1,0,3,1,0,0,0,0,0,5,49,56,5,25,7,2,5,0,0,0,1,150,17,6,53,15,4,21,0,10,10,10,17,4,0,4,2,14,4,0,5,0,3,0,0,0,0,0,0,5,4,10,2,2,15,4,7,5,0,0,0,0,0,0,69,43,14,1,2,2,33,25,88,25,3,17,3,2,3,1,1,0,0,0,0,0,0,0,0,3
중구 사정동,3,8,3,9,12,3,8,0,8,8,8,3,2,33,25,14,9,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,41,43,9,21,98,10,0,4,3,49,0,0,109,112,211,241,203,69,51,1,0,5,1,2,0,0,113,49,173,73,35,52,62,45,34,43,140,29,70,16,75,0,0,0,1,0,0,0,0,0,0,1,5,23,4,3,0,1,0,0,0,0,0,39,4,3,4,3,2,10,0,3,5,0,2,1,0,2,3,4,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,1,5,2,0,0,0,0,0,0,15,3,0,2,2,1,6,7,24,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
중구 안영동,0,1,0,1,1,0,2,0,3,1,0,0,1,6,3,1,5,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,3,10,5,5,19,2,0,0,1,9,0,0,23,32,51,51,87,21,19,0,0,1,0,1,0,0,75,5,27,18,7,10,6,3,13,22,22,3,11,1,15,0,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,1,0,0,0,0,0,4,4,0,1,1,1,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
중구 침산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 정생동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 금동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 복수동,8,26,15,8,22,6,27,1,30,16,26,5,11,105,99,38,20,26,29,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,133,116,51,62,238,21,0,9,8,176,0,0,228,320,607,491,485,121,136,0,0,2,0,4,0,1,632,205,770,499,148,221,258,85,109,303,821,168,367,101,656,4,1,0,0,0,0,0,0,0,1,1,46,104,11,18,9,3,15,0,0,0,0,166,11,10,55,27,3,37,1,13,26,16,22,5,2,12,1,7,1,0,0,0,13,1,0,0,0,0,1,5,3,18,0,3,4,2,18,7,0,0,0,0,0,0,31,12,5,0,2,0,32,23,38,17,3,1,3,2,5,0,1,0,0,0,0,0,0,0,0,9
서구 변동,9,9,2,3,21,5,27,0,32,21,24,8,6,144,122,58,37,58,34,168,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,4,0,9,0,0,1,0,0,0,80,147,67,115,201,21,0,6,13,106,0,0,288,548,563,223,213,65,24,1,0,1,1,0,0,0,201,444,970,165,424,551,848,227,327,707,1271,358,143,140,317,3,0,0,0,0,0,0,0,0,0,5,88,55,13,16,29,6,5,0,0,0,0,319,47,12,122,50,8,35,1,7,32,18,27,12,3,13,8,30,1,0,0,0,6,0,0,0,0,0,0,15,6,16,0,5,4,6,13,7,0,0,0,0,0,0,82,52,17,0,23,7,37,25,125,33,4,2,2,9,3,11,0,0,0,0,0,0,0,0,0,11
서구 도마동,28,30,7,19,44,14,69,0,46,52,49,5,17,256,202,82,75,96,61,594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,27,0,0,3,0,1,1,227,269,116,216,453,33,0,8,17,252,0,0,545,810,1424,660,711,201,71,0,0,1,0,0,0,0,973,988,2499,652,441,927,1165,368,721,1124,2317,556,541,241,1229,10,1,1,1,1,1,1,0,0,0,17,104,148,29,83,29,7,21,4,0,0,2,451,63,51,155,69,11,56,4,32,67,41,116,33,6,28,6,62,3,0,3,2,13,0,7,0,0,0,0,28,17,37,2,8,22,10,43,9,0,0,0,0,0,0,158,47,8,3,6,2,56,66,136,58,20,8,2,12,16,4,3,0,0,0,0,0,0,0,0,26
서구 정림동,6,8,6,11,19,4,18,0,21,12,11,2,3,53,24,17,25,19,11,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,0,0,0,0,0,0,64,66,35,31,127,11,0,1,4,97,0,0,178,165,383,216,259,73,37,0,0,0,1,0,0,0,497,147,641,261,89,163,172,61,99,281,419,138,595,175,950,8,3,0,3,0,0,1,0,0,0,14,27,117,25,48,2,10,7,1,0,0,2,212,28,17,76,45,5,24,0,10,28,21,22,2,0,4,3,4,0,0,1,0,3,0,0,0,0,0,0,12,2,8,2,1,5,2,5,1,0,0,0,0,0,0,49,11,2,1,0,4,32,11,31,9,5,4,0,1,3,0,0,0,0,0,0,0,0,0,0,4
서구 용문동,6,42,10,40,41,16,63,0,59,42,83,7,11,256,360,95,102,124,80,316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,3,0,23,0,0,0,0,0,0,216,376,235,312,455,59,0,21,29,132,0,0,654,495,480,357,158,60,14,0,0,1,1,0,0,0,179,479,632,110,441,1327,823,257,397,1176,2553,578,142,92,293,3,0,1,0,0,1,0,0,0,1,3,187,39,7,49,9,3,5,0,0,0,0,444,63,29,87,65,9,82,0,19,70,30,75,27,4,20,6,57,7,0,4,0,16,0,1,7,0,0,2,25,20,52,5,15,50,7,57,17,0,0,0,0,0,0,283,79,41,2,3,3,130,96,231,75,18,10,5,34,13,6,10,1,0,0,0,0,0,0,0,10
서구 탄방동,39,88,32,55,129,44,166,3,169,114,157,22,50,369,994,232,322,366,546,818,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58,11,0,61,0,0,3,0,0,3,350,768,529,737,698,84,0,19,23,268,0,0,1218,1006,684,784,229,75,19,0,0,1,0,0,0,0,375,532,930,270,1202,3120,2289,532,908,3567,9476,2023,256,380,615,0,0,1,1,0,0,0,0,0,0,2,696,71,46,50,27,17,64,0,0,0,1,1594,201,77,304,249,18,262,7,135,312,138,303,187,30,164,46,331,23,0,7,3,65,2,11,4,3,0,1,124,81,238,29,29,68,33,183,91,0,0,0,0,0,0,757,188,58,11,16,23,357,343,584,190,49,46,9,21,55,19,26,2,0,0,0,0,0,0,2,44
