승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
유성구 교촌동,0,1,1,1,3,0,1,0,2,2,0,0,1,3,4,1,0,1,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,23,1,1,9,1,0,0,0,3,0,0,12,12,19,15,2,2,0,0,0,0,0,0,0,0,15,7,24,34,6,26,14,2,6,30,70,31,36,26,339,0,0,0,0,0,0,0,0,0,1,0,6,39,17,31,15,5,7,0,0,0,3,72,32,7,21,9,8,15,0,8,18,4,5,3,2,6,0,3,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,1,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
유성구 대정동,2,3,1,2,3,0,0,0,6,3,2,0,1,3,24,8,4,4,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,28,3,1,13,1,0,0,1,6,0,0,11,26,38,21,19,1,2,0,0,0,0,0,0,0,15,12,69,25,29,32,45,18,50,115,84,75,71,52,564,0,0,0,0,0,0,0,0,0,0,0,15,185,24,45,22,7,14,1,0,0,0,131,61,16,33,25,7,46,1,13,22,10,13,3,0,6,0,2,0,0,1,0,1,0,0,0,0,0,0,4,1,2,0,0,1,3,2,2,0,0,0,0,0,0,7,0,0,3,1,0,5,7,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
유성구 용계동,0,0,1,0,0,0,1,0,0,2,1,0,0,1,9,0,2,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,2,3,0,0,0,0,0,1,0,0,8,6,11,2,3,0,1,0,0,0,0,0,0,0,6,23,8,3,3,31,8,3,14,29,42,20,12,26,15,0,0,0,0,0,0,0,0,0,0,0,7,9,8,12,115,1,2,0,0,0,0,118,20,7,20,26,2,17,0,5,8,15,11,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 학하동,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,10,3,6,2,1,0,0,0,0,0,0,0,0,5,1,9,3,0,10,6,1,10,13,27,16,14,11,30,0,0,0,0,0,0,0,0,0,0,0,3,16,4,15,3,13,5,0,0,0,0,64,31,15,18,11,6,20,1,13,16,12,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 계산동,0,1,0,1,1,1,0,0,1,1,1,0,0,3,3,5,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,2,0,0,0,3,0,0,13,14,8,10,4,0,0,0,0,0,0,0,0,0,10,9,9,12,4,47,15,5,11,55,103,55,26,40,66,0,0,0,0,0,0,0,0,0,0,0,17,16,7,9,10,2,18,0,0,0,0,232,67,26,27,54,6,67,4,29,107,6,19,4,0,8,0,2,2,0,0,0,4,0,0,3,0,0,0,40,1,6,1,1,4,1,2,0,0,0,0,0,0,0,5,0,1,0,0,0,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
유성구 성북동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 송정동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 방동,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 봉명동,8,65,14,37,46,12,63,2,102,72,105,8,14,200,507,100,114,114,377,563,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,7,0,24,0,0,0,0,1,1,124,315,150,228,275,58,0,8,14,149,0,0,489,442,305,329,176,67,23,0,0,1,0,0,0,0,272,363,582,313,469,1554,1371,242,576,3376,5055,3890,565,1437,1522,1,2,0,1,0,1,0,0,0,0,7,869,315,86,256,244,98,336,0,0,0,2,6090,1423,602,1941,1369,167,2110,44,847,1790,1209,2274,1186,699,798,126,572,162,8,75,13,349,39,64,81,6,7,10,505,106,318,35,30,87,110,322,214,0,0,0,0,1,2,264,88,52,8,15,18,231,191,362,82,91,60,16,66,45,22,18,0,0,0,0,0,0,5,2,71
유성구 구암동,0,1,4,3,2,3,5,0,4,6,10,3,2,24,60,11,13,14,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,17,34,19,22,60,3,0,2,1,22,0,0,49,33,43,21,20,3,3,0,0,0,0,0,0,0,26,56,45,25,74,221,165,27,67,365,578,353,113,204,223,0,0,0,0,0,0,0,0,0,0,0,74,82,42,150,34,60,94,1,0,1,1,1287,261,194,240,196,116,385,23,127,392,147,300,35,12,70,4,33,17,0,4,0,46,1,9,9,0,0,0,127,5,30,1,1,13,9,44,28,0,0,0,0,0,0,37,11,17,0,5,5,42,26,36,11,9,8,6,2,7,2,5,0,0,0,0,0,0,0,0,6
유성구 덕명동,0,1,0,2,0,1,4,0,5,2,6,0,1,5,32,3,2,2,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,6,12,13,10,9,0,0,0,3,7,0,0,22,21,15,13,9,0,5,0,0,0,0,0,0,0,15,9,35,18,12,60,44,2,21,133,183,81,25,36,93,0,0,1,0,0,0,0,0,0,0,1,24,39,8,32,23,18,36,0,1,0,0,429,152,120,36,78,23,136,31,132,334,43,112,7,15,20,3,18,9,0,0,1,49,0,1,0,0,1,1,102,2,19,0,1,6,5,22,13,0,0,0,0,0,0,13,5,2,0,2,3,27,6,5,5,1,5,0,1,3,1,0,0,0,0,0,0,0,0,0,2
유성구 원신흥동,2,6,3,6,17,1,19,1,7,11,19,1,3,39,88,13,17,19,49,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,9,0,0,0,0,0,0,20,40,22,37,53,6,0,0,1,37,0,0,129,132,74,83,31,5,7,0,0,0,0,0,0,0,76,92,187,65,91,346,251,38,170,486,1094,513,242,460,424,0,0,0,0,0,0,0,0,0,0,0,103,70,30,50,47,29,49,2,0,0,1,1846,233,64,423,244,37,355,0,57,177,81,267,98,30,32,10,64,9,0,2,1,16,0,14,4,0,0,1,52,5,22,1,2,10,6,48,23,0,0,0,0,0,0,41,28,4,0,1,5,36,25,37,10,15,6,2,15,2,6,3,0,0,0,0,0,0,0,0,12
유성구 상대동,0,1,1,0,4,0,1,0,4,5,5,1,3,20,32,7,16,2,23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,17,25,32,10,32,4,0,1,0,33,0,0,68,67,41,45,26,5,3,0,0,0,0,0,0,0,42,45,76,34,34,299,93,21,68,250,824,297,115,266,221,1,0,0,0,0,0,0,0,0,0,0,63,31,25,38,51,23,43,0,0,0,1,1218,130,85,242,83,20,367,11,73,166,81,206,77,13,35,5,31,6,1,2,0,11,1,2,1,0,0,1,54,5,26,3,13,8,9,30,12,0,0,0,0,0,0,29,4,2,1,0,10,20,16,33,15,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,6
유성구 복용동,0,0,0,2,1,0,1,0,3,0,0,0,0,2,5,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,5,1,0,0,0,0,0,0,6,7,4,3,3,1,1,0,0,0,0,0,0,0,2,6,9,7,3,18,13,1,5,20,50,47,15,9,41,0,0,0,0,0,0,0,0,0,0,0,5,13,3,7,2,3,9,0,0,0,0,93,38,12,18,23,12,40,0,11,20,3,13,1,1,1,1,3,2,0,0,0,1,0,0,0,0,0,2,3,1,1,0,0,0,1,6,1,0,0,0,0,0,0,4,2,5,0,1,1,3,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
유성구 장대동,3,3,0,5,4,3,11,0,15,5,10,1,6,28,80,16,14,29,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,0,0,0,0,0,0,33,59,40,38,89,3,0,3,3,37,0,0,59,61,52,42,24,8,18,0,0,0,0,1,0,0,39,75,100,31,85,303,199,26,80,575,988,813,73,207,274,1,0,0,1,0,0,0,0,0,0,5,182,69,36,70,30,23,74,0,0,0,0,1841,412,174,324,378,52,344,16,310,860,373,623,398,97,269,21,93,35,2,7,2,87,7,14,37,4,1,3,190,20,84,4,5,21,51,111,41,0,0,0,0,0,0,81,12,7,1,3,2,48,30,56,15,19,9,15,12,11,10,3,0,0,0,0,0,0,0,0,20
유성구 갑동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,2,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,28,6,20,1,1,1,10,3,6,8,2,3,1,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 노은동,2,0,1,0,4,0,5,1,4,9,3,1,4,11,46,13,6,16,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,21,30,14,33,1,0,1,0,24,0,0,32,19,22,16,18,5,1,0,0,0,0,0,0,0,14,19,44,20,30,110,85,11,26,171,443,170,29,39,104,1,0,0,0,0,0,0,0,0,0,1,61,39,7,15,11,19,65,1,0,0,0,660,129,161,52,85,24,283,16,118,634,133,236,76,19,69,5,29,13,0,3,0,95,4,2,9,0,2,15,155,5,41,3,5,14,16,41,32,0,0,0,0,0,0,19,4,5,0,1,1,8,23,28,2,9,1,1,4,5,2,1,0,0,0,0,0,0,0,0,6
유성구 지족동,2,14,0,15,16,7,11,0,9,5,24,1,8,43,70,8,31,16,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,1,21,36,39,50,27,4,0,1,1,46,0,0,66,60,33,49,15,6,1,0,0,1,0,0,0,0,26,38,65,31,98,207,145,21,54,403,913,429,54,101,192,0,0,0,0,0,0,0,0,0,0,0,96,34,15,45,15,25,131,0,0,0,0,1461,402,391,151,139,26,651,30,553,1964,365,497,188,34,302,32,117,45,0,19,3,434,6,10,21,8,11,41,794,24,106,1,17,40,15,121,57,0,0,0,0,0,0,48,17,16,4,3,1,37,43,51,12,27,5,2,18,5,5,8,0,0,0,0,0,0,0,0,20
유성구 죽동,6,4,0,2,4,1,4,0,10,4,15,2,1,8,37,22,10,4,64,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7,8,10,15,27,2,0,1,0,25,0,0,50,24,11,34,13,3,0,0,0,0,0,0,0,0,13,18,27,13,27,165,62,10,22,174,633,313,34,72,89,0,0,0,0,0,0,0,0,0,0,0,86,15,9,9,12,20,17,0,0,0,0,918,159,53,75,100,6,290,2,143,419,79,285,135,72,165,21,68,30,0,5,10,58,4,12,24,2,3,2,121,18,60,0,2,17,11,69,18,0,0,0,0,0,0,32,7,1,1,1,2,30,19,20,4,16,5,9,3,7,3,1,0,0,0,0,0,0,0,0,7
유성구 궁동,2,12,3,3,7,2,11,0,17,22,32,2,3,44,176,16,27,25,209,174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,8,0,0,0,0,2,0,38,67,54,54,65,1,0,0,2,58,0,0,140,107,44,80,16,22,1,0,0,0,0,0,0,0,32,21,132,27,79,292,188,42,59,600,1408,980,72,171,204,0,0,0,0,0,1,0,0,0,0,1,352,53,10,48,30,17,40,0,0,0,0,2157,268,153,186,227,19,610,5,264,626,382,898,553,596,313,57,304,115,4,17,17,109,11,12,36,1,1,0,185,52,154,23,10,45,19,145,35,0,1,0,0,0,0,67,44,21,3,2,5,68,75,57,26,15,12,13,9,7,4,2,1,0,0,0,0,0,0,0,18
유성구 어은동,2,3,0,4,1,3,4,0,4,0,5,3,3,8,64,5,5,6,273,196,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,12,14,10,24,18,0,0,0,0,26,0,0,77,29,12,34,6,2,0,0,0,0,0,0,0,0,2,12,29,5,14,161,36,8,29,159,717,534,12,28,49,0,0,0,1,0,0,0,0,0,0,0,226,15,3,7,3,4,3,0,0,0,0,832,34,19,70,63,2,327,0,66,168,116,320,303,242,171,37,184,31,0,9,3,24,1,3,5,1,1,0,44,46,77,11,7,21,9,49,11,0,0,0,0,0,0,22,18,7,0,1,0,19,19,20,4,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5
유성구 구성동,2,0,1,0,2,0,0,0,0,0,1,0,6,3,53,3,0,4,199,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,8,11,7,0,0,0,0,9,0,0,31,9,3,7,0,0,0,0,0,0,0,0,0,0,0,9,6,0,10,80,21,5,9,121,438,540,9,10,18,0,0,0,0,0,0,0,0,0,0,0,299,1,1,0,0,0,1,0,0,0,0,705,15,8,34,22,2,116,0,12,33,50,427,271,48,86,67,216,36,0,21,1,13,0,2,0,0,0,0,17,49,60,6,3,11,3,28,14,0,0,0,0,0,0,15,14,0,1,0,2,8,31,7,3,5,4,0,2,0,1,0,0,0,0,0,0,0,0,0,2
유성구 신성동,2,1,3,2,0,1,3,0,3,2,7,1,3,10,52,1,6,9,150,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,21,25,8,23,32,2,0,3,0,9,0,0,73,11,8,19,3,2,1,0,0,0,0,0,0,0,12,11,24,12,14,125,52,19,26,124,451,232,20,20,44,1,0,0,0,0,0,0,0,0,0,0,97,20,2,12,0,6,7,0,0,0,0,639,78,25,37,51,5,248,1,75,336,166,257,277,91,131,176,268,360,13,68,9,114,43,35,200,8,2,0,135,51,129,4,16,50,18,178,47,0,0,0,0,1,0,25,7,3,2,2,1,41,40,31,6,30,9,13,7,11,0,2,0,1,0,0,0,0,0,0,33
유성구 가정동,2,2,0,0,2,1,0,0,2,1,1,0,3,5,18,1,0,3,100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,3,11,7,1,0,0,0,1,0,0,18,4,2,6,0,0,0,0,0,0,0,0,0,0,1,5,7,0,3,25,5,0,10,33,169,77,4,7,3,0,0,0,0,0,0,0,0,0,0,0,61,1,2,1,2,1,0,0,0,0,0,113,3,5,6,6,2,12,0,8,34,15,57,44,46,74,11,54,11,0,7,0,5,0,0,0,0,0,0,34,13,20,7,0,7,1,20,4,0,0,0,0,0,0,6,2,3,1,1,2,14,10,4,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
유성구 도룡동,4,16,6,7,5,2,9,0,15,9,27,1,27,43,147,20,38,20,460,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,13,0,0,0,0,0,0,49,62,31,65,52,16,0,0,0,29,0,0,142,52,36,34,17,1,1,0,0,0,0,0,0,0,18,25,51,12,68,383,72,32,59,221,1500,557,21,31,67,0,0,0,0,0,0,0,0,0,0,0,490,3,4,2,2,0,4,0,0,0,0,498,29,38,51,53,6,89,0,36,122,69,263,246,229,258,79,443,114,12,30,22,31,4,2,4,1,1,0,48,326,475,39,28,82,23,153,65,0,0,0,0,0,0,97,37,27,6,3,11,69,93,69,18,24,4,8,1,3,27,20,0,0,0,0,0,0,0,0,24
유성구 장동,1,0,0,0,0,1,2,0,0,1,2,0,2,1,16,0,1,0,104,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,1,0,1,0,1,0,0,14,1,2,6,11,1,0,0,0,0,0,0,0,0,0,1,1,1,5,15,6,0,2,20,106,44,0,5,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,1,0,0,0,0,127,2,6,8,6,0,35,0,5,42,19,63,31,24,148,5,53,17,0,11,1,11,2,5,6,1,0,0,23,16,22,1,2,14,4,33,3,0,0,0,0,0,0,20,11,1,0,0,2,5,4,7,5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,13
유성구 방현동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,0,0,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
유성구 화암동,0,0,0,0,0,0,0,0,2,0,0,0,1,4,7,0,0,2,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,14,1,1,6,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,7,3,0,2,4,45,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,2,0,0,0,0,20,0,4,0,2,0,5,0,2,12,4,9,8,19,43,3,17,5,1,9,0,4,2,4,0,0,0,0,2,20,86,0,1,10,5,39,6,0,0,0,0,0,0,1,0,4,0,0,1,4,11,4,4,1,1,8,4,0,1,0,0,0,0,0,0,0,0,0,9
유성구 덕진동,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,1,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,2,3,5,4,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,3,3,0,0,1,2,13,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
유성구 하기동,3,1,1,1,0,0,1,0,6,0,1,0,3,4,15,2,0,2,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,5,6,7,5,0,0,1,1,6,0,0,10,6,5,6,3,0,1,0,0,0,0,0,0,0,5,6,14,3,8,47,23,4,16,49,141,71,4,11,24,0,0,0,0,0,0,0,0,0,0,0,23,14,4,1,2,1,1,0,0,0,0,205,36,15,17,19,3,73,5,78,281,32,74,23,11,70,11,22,9,0,3,2,26,2,6,11,1,0,5,116,9,29,2,1,16,5,41,21,0,0,0,0,0,0,15,5,3,0,0,7,10,12,14,3,1,1,1,6,7,2,0,0,0,0,0,0,0,0,0,14
유성구 추목동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,2,0,2,1,1,1,0,0,14,0,1,2,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
유성구 자운동,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1,2,5,1,0,1,3,15,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0,0,44,7,0,9,3,0,13,0,5,9,3,9,3,7,18,0,2,7,0,4,1,6,3,6,37,0,0,0,8,1,6,0,1,1,2,13,5,0,0,0,0,0,0,0,0,3,0,1,0,1,2,5,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,3
유성구 신봉동,0,1,0,0,0,0,1,0,1,0,1,0,0,1,5,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,3,24,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,4,0,1,6,0,12,0,4,22,17,12,6,0,62,2,4,2,0,5,0,6,0,24,5,0,0,0,10,4,3,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
유성구 수남동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
