법정동,BUS_ID,BUS_NN,탑승,하차,환승,BUS_NODE_I,GPS_LATI(위도),GPS_LONG(경도),ROUTE_NO
서구 복수동,30040,복수자이아파트,6598,10805,212,8001755,36.30566,127.37295,"216, 916"
서구 복수동,30070,서부경찰서,5506,5541,223,8001947,36.309406,127.37388,"216, 916"
서구 복수동,30110,신계초등학교,2042,16658,1149,8001754,36.302746,127.37871,"312, 314, 316"
서구 복수동,34920,신계초등학교,9489,992,235,8005640,36.302807,127.37894,"312, 314, 316"
서구 복수동,23160,안복수길,352,2991,1,8005935,36.29668,127.37679,"314, 316"
서구 복수동,23170,안복수길,5604,355,39,8005934,36.29677,127.37684,"314, 316"
서구 복수동,30130,초록마을1단지,19700,884,5128,8002708,36.30444,127.379395,301
서구 복수동,30140,초록마을1단지,10202,18484,1270,8002707,36.30422,127.37948,"301, 312, 314, 316"
서구 복수동,30120,초록마을3단지,32055,1307,880,8002705,36.300117,127.37878,"312, 314, 316"
서구 복수동,30080,초록마을5단지,880,17189,29,8005913,36.29839,127.37611,"314, 316"
서구 복수동,30090,초록마을5단지,30258,778,261,8005585,36.298176,127.375946,"314, 316"
서구 복수동,30100,초록마을네거리,1239,24825,198,8002706,36.299213,127.37852,"312, 314, 316"
서구 변동,34830,가장교오거리,2654,433,60,8070005,36.327843,127.38591,601
서구 변동,30230,내동네거리,5043,2796,394,8001258,36.329857,127.37566,"603, 613"
서구 변동,30200,내동중학교,10127,20315,4746,8001260,36.331726,127.37101,"216, 301, 312, 603, 612, 916"
서구 변동,30210,내동중학교,18363,7481,4794,8001261,36.331684,127.37121,"216, 301, 312, 603, 612, 619, 916"
서구 변동,30280,내동초등학교,16042,10839,2299,8001263,36.32981,127.37877,"119, 601, 612, 617, 619, 916"
서구 변동,30180,목운주택입구,11331,15410,2262,8001646,36.32881,127.37041,"216, 301, 312, 603, 612, 916"
서구 변동,30190,목운주택입구,33334,11880,3460,8001645,36.32876,127.370575,"216, 301, 312, 603, 612, 619, 916"
서구 변동,30270,변동네거리,13639,22579,1717,8001730,36.325027,127.37868,"113, 119, 211, 619, 703"
서구 변동,30290,변동네거리,25565,17101,3155,8001731,36.326347,127.37991,"113, 119, 211, 612, 619, 703"
서구 변동,30360,변동복개도로,2886,789,476,8005920,36.328163,127.383804,601
서구 변동,30310,변동시장,2930,506,244,8001734,36.32485,127.380684,612
서구 변동,30330,변동시장,219,2092,8,8001733,36.324955,127.381134,612
서구 변동,30320,변동오거리,19430,18500,5241,8001735,36.32819,127.380714,"113, 119, 211, 612, 619, 703"
서구 변동,30340,변동초등학교,3503,952,93,8001738,36.32385,127.38377,612
서구 변동,30350,변동초등학교,1151,3445,21,8001739,36.32404,127.38392,612
서구 변동,30240,변전소네거리,21,2241,7,8005910,36.32936,127.375946,619
서구 변동,30220,봉산중학교입구,3533,4142,443,8001255,36.32952,127.37572,"603, 613"
서구 변동,30250,향우네거리,24962,23675,1005,8002965,36.32283,127.377975,"113, 119, 211, 619, 703"
서구 변동,30260,향우네거리,38590,15633,1020,8002966,36.32258,127.37826,"113, 119, 211, 619, 703"
서구 도마동,30370,경남아파트,2906,6,81,8005947,36.322433,127.36838,612
서구 도마동,30400,경남아파트,49,6069,1,8005948,36.32261,127.369026,612
서구 도마동,30450,경남아파트,26868,17590,2834,8001084,36.32058,127.37065,"216, 301, 312, 916"
서구 도마동,30660,구농도원,13582,13505,803,8001276,36.31997,127.3776,"113, 119, 211, 619, 703"
서구 도마동,30670,구농도원,17631,13156,632,8001277,36.320915,127.378,"113, 119, 211, 619, 703"
서구 도마동,30680,구농도원네거리,16674,17743,2672,8001279,36.317562,127.37806,"113, 119, 211, 312, 619, 703"
서구 도마동,30690,구농도원네거리,20121,10783,2089,8001278,36.31752,127.37843,"113, 119, 211, 312, 619, 703"
서구 도마동,30540,귀빈장네거리,20944,1212,169,8001197,36.3216,127.373566,613
서구 도마동,30420,대아아파트,11049,24202,1715,8001368,36.32571,127.37023,"216, 301, 312, 612, 916"
서구 도마동,30440,대전지방조달청,4113,6132,212,8002585,36.32009,127.37049,"216, 301, 916"
서구 도마동,30700,도마1동행정복지센터,39651,53739,16385,8001494,36.31471,127.37915,"113, 119, 211, 312, 619, 703"
서구 도마동,30710,도마1동행정복지센터,70813,42160,27257,8001491,36.31539,127.379196,"113, 119, 211, 312, 619, 703"
서구 도마동,30600,도마2동주민센터,4841,1685,70,8002581,36.312424,127.37409,613
서구 도마동,30780,도마교,11215,10003,3518,8001483,36.311592,127.3839,"115, 312, 615, 619"
서구 도마동,30790,도마교,11256,6874,1354,8001482,36.31159,127.383316,"115, 312, 608, 615, 619"
서구 도마동,30720,도마네거리,28705,20449,12703,8001488,36.312645,127.38083,"115, 312, 608, 615, 619"
서구 도마동,30730,도마네거리,26789,15966,8777,8001490,36.313805,127.38126,"113, 119, 20, 2002, 201, 202, 21, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 613, 916"
서구 도마동,30740,도마네거리,8968,18547,3259,8001487,36.312496,127.38171,"115, 312, 615, 619"
서구 도마동,30750,도마네거리,25288,30641,8197,8001489,36.313637,127.38169,"113, 119, 20, 2002, 201, 202, 21, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 613, 916"
서구 도마동,30640,도마삼거리,81922,56249,37180,8002118,36.311165,127.376205,"1, 115, 20, 2002, 201, 202, 21, 211, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 613, 615, 703, 916"
서구 도마동,30650,도마삼거리,81395,81460,57626,8002119,36.3117,127.37664,"1, 115, 20, 2002, 201, 202, 21, 211, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 613, 615, 703, 916"
서구 도마동,30760,도마시장,60361,46706,34747,8001493,36.314804,127.383514,"1, 113, 119, 20, 2002, 201, 202, 21, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 608, 613, 916"
서구 도마동,30770,도마시장,26583,23894,8463,8001492,36.314644,127.3839,"1, 113, 119, 20, 2002, 201, 202, 21, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 613, 916"
서구 도마동,30500,도마중학교,1700,1575,38,8002582,36.319347,127.37298,312
서구 도마동,30520,도마중학교,14423,1715,121,8001495,36.317863,127.37342,613
서구 도마동,30550,도마중학교,542,6227,19,8001496,36.31978,127.37371,613
서구 도마동,30610,도마중학교,2462,2634,84,8002583,36.319187,127.37411,312
서구 도마동,30410,배재대학교,34311,55535,5631,8001707,36.32197,127.37009,"216, 301, 312, 916"
서구 도마동,30430,배재대학교,75404,20753,3797,8002831,36.322803,127.37046,"216, 301, 312, 612, 916"
서구 도마동,35110,배재대학교종점,924,898,21,8007074,36.32325,127.36733,612
서구 도마동,30530,배재시장,2621,10407,51,8001709,36.31704,127.373566,613
서구 도마동,30570,변동근린공원,10124,1784,73,8001256,36.325325,127.37373,613
서구 도마동,30590,변동근린공원,876,5642,6,8001257,36.326096,127.37399,613
서구 도마동,30580,변동중학교,1657,13800,25,8001737,36.322777,127.37386,613
서구 도마동,30470,복음양지아파트,9923,12855,340,8001763,36.316467,127.37121,"216, 301, 916"
서구 도마동,30480,복음양지아파트,23992,7823,628,8001762,36.31646,127.37135,"216, 301, 916"
서구 도마동,30620,삼육중학교입구,1453,3260,159,8002580,36.311806,127.3745,613
서구 도마동,30490,서부소방서,22624,28273,5943,8002545,36.31025,127.37238,"115, 20, 201, 202, 21, 211, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 615, 703"
서구 도마동,30630,용화5길입구,2465,2156,149,8002584,36.319363,127.37585,312
서구 도마동,30560,유천초등학교,1144,4396,20,8002579,36.314137,127.37386,613
서구 도마동,30510,제일고등학교,6946,1251,87,8001708,36.315075,127.373375,613
서구 도마동,35050,한국전력공사,4416,999,112,8007183,36.32715,127.372246,603
서구 도마동,30460,서대전여고,4663,7862,327,8001932,36.326725,127.37098," 619, 619,  619"
서구 정림동,30800,가수원교,185,1113,31,8002546,36.30735,127.36226,"115, 20, 201, 202, 21, 211, 216, 22, 23, 24, 25, 26, 41, 42, 43, 46, 47-1"
서구 정림동,30380,공굴안,3105,8146,193,8001101,36.313496,127.36893,"216, 301, 916"
서구 정림동,30390,공굴안,10958,5047,465,8001100,36.313366,127.369095,"216, 301, 916"
서구 정림동,35160,대청병원,2385,9393,469,8007245,36.307415,127.36973,"216, 301, 916"
서구 정림동,35620,백목련아파트,169,16008,8,8007445,36.29948,127.365395,"27, 615, 703"
서구 정림동,30910,서부소방서,25736,25759,6077,8002544,36.309624,127.371826,"115, 20, 201, 202, 21, 211, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 615, 703"
서구 정림동,34750,서부소방서,1238,1129,649,8007326,36.309498,127.37171,216
서구 정림동,30890,정림공원,36232,611,372,8002541,36.30175,127.36647,"27, 615, 703"
서구 정림동,35610,정림공원,685,23574,51,8007444,36.30184,127.36626,"27, 615, 703"
서구 정림동,30870,정림동,55111,36520,20899,8002542,36.308105,127.36545,"1, 115, 20, 2002, 201, 202, 21, 211, 216, 22, 23, 24, 25, 26, 41, 42, 43, 46, 47-1"
서구 정림동,30900,정림동,26878,16775,11229,8002543,36.308147,127.366585,"115, 20, 201, 202, 21, 211, 216, 22, 23, 24, 25, 26, 27, 41, 42, 43, 46, 47-1, 615, 703"
서구 정림동,35640,정림동종점,13,1246,1,8007447,36.291286,127.36107,"615, 703"
서구 정림동,35650,정림동종점,1502,12,61,8007448,36.291374,127.36121,"615, 703"
서구 정림동,30810,정림삼거리,46910,52944,14145,8002547,36.307274,127.363945,"1, 115, 20, 2002, 201, 202, 21, 211, 216, 22, 23, 24, 25, 26, 41, 42, 43, 46, 47-1"
서구 정림동,30830,정림삼거리,10086,18215,8844,8001198,36.306957,127.36462,"27, 615, 703"
서구 정림동,30840,정림삼거리,15856,8652,1131,8001199,36.306656,127.36506,"27, 615, 703"
서구 정림동,34600,정림중학교,23,1114,16,8002548,36.29427,127.36185,"27, 615, 703"
서구 정림동,34610,정림중학교,1398,57,62,8002549,36.294163,127.362045,"27, 615, 703"
서구 정림동,30860,정림초등학교,1603,19435,429,8002551,36.304733,127.36541,"27, 615, 703"
서구 정림동,30880,정림초등학교,22099,1101,308,8002550,36.303608,127.36594,"27, 615, 703"
서구 정림동,35630,코스모스아파트,21462,161,145,8007446,36.298557,127.36483,"27, 615, 703"
서구 용문동,31230,e편한세상아파트,1774,2165,129,8002762,36.341175,127.397224,"602, 916"
서구 용문동,30920,대전산업정보고,22041,16753,1147,8001950,36.335476,127.389824,"211, 316, 703, 916"
서구 용문동,30930,대전산업정보고,14085,15843,1269,8001951,36.33591,127.38988,"211, 316, 703, 916"
서구 용문동,31010,도산서원,4077,4536,264,8001497,36.343,127.39961,"602, 916"
서구 용문동,30970,용문동행정복지센터,26691,14812,5435,8002278,36.337086,127.39442,"101, 107, 315, 318, 604, 618"
서구 용문동,30950,용문역3번출구,65298,19326,37567,8002276,36.337902,127.392494,"211, 316, 703, 916"
서구 용문동,30990,용문역7번출구,9654,4131,2859,8002277,36.339497,127.395065,"602, 916"
서구 용문동,30980,용문역8번출구,15325,28825,1940,8002280,36.33757,127.39443,"101, 107, 315, 318, 604, 618"
서구 용문동,30940,장미아파트,2310,8039,242,8002508,36.336983,127.39183,916
서구 탄방동,31220,e편한세상아파트,3044,2480,143,8002761,36.34129,127.396805,"602, 916"
서구 탄방동,31050,개나리아파트,57655,52092,19428,8001074,36.34336,127.38314,"101, 104, 105, 107, 211, 315, 316, 318, 604, 618, 703, 706"
서구 탄방동,31190,공작아파트,13641,7277,572,8001109,36.348274,127.39498,"105, 706, 911"
서구 탄방동,31030,국민연금서대전지사,15493,13033,928,8001075,36.34592,127.38198,"104, 105, 618, 706"
서구 탄방동,31260,남선공원네거리,16536,10420,2178,8001250,36.347336,127.401566,"106, 108, 514, 705, 916"
서구 탄방동,31270,남선공원네거리,10953,10723,1527,8001249,36.345898,127.40215,"106, 108, 514, 705, 916"
서구 탄방동,31240,남선공원종합체육관,19260,7475,1041,8001252,36.348804,127.39831,"108, 514"
서구 탄방동,31250,도산서원,5543,3494,462,8001498,36.343464,127.399666,"602, 916"
서구 탄방동,31200,둔산전자타운,2245,5093,399,8001571,36.33984,127.39495,"602, 916"
서구 탄방동,31040,둔산초등학교,1421,3661,55,8001572,36.34839,127.383026,618
서구 탄방동,31110,샤크존,765,6055,97,8005559,36.3481,127.386375,"104, 911"
서구 탄방동,31130,샤크존,6591,1007,687,8005558,36.347412,127.38672,"104, 911"
서구 탄방동,31120,서부농협본점,47097,43662,4631,8001949,36.34239,127.38748,"101, 107, 211, 315, 316, 318, 604, 618, 703"
서구 탄방동,31160,용문역5번출구,99433,122320,32759,8002279,36.339157,127.39248,"101, 107, 211, 315, 316, 318, 602, 604, 618, 703"
서구 탄방동,31020,유승기업사,34896,23930,9535,8002425,36.34354,127.380974,"101, 104, 105, 107, 211, 315, 316, 318, 604, 618, 703, 706"
서구 탄방동,31210,탄방동주민센터,10877,12700,495,8002759,36.347897,127.39532,"105, 706, 911"
서구 탄방동,31090,탄방역.대전고용센터,13552,21901,1787,8005865,36.34685,127.38568,"104, 105, 706"
서구 탄방동,31100,탄방역.대전고용센터,24750,17283,7353,8002760,36.346523,127.38569,"105, 706"
서구 탄방동,31060,탄방역1번출구,362,39,67,8005593,36.34527,127.38429,104
서구 탄방동,31080,탄방역종점,1296,881,172,8005594,36.34534,127.38504,104
서구 탄방동,31170,한가람아파트,15966,20225,600,8002869,36.34653,127.39244,"105, 706, 911"
서구 탄방동,31180,한가람아파트,23077,13295,625,8002870,36.346794,127.39303,"105, 706, 911"
서구 탄방동,32540,한가람아파트,8643,3347,126,8002871,36.348835,127.392265,108
서구 탄방동,31140,한우리아파트,30714,21723,1418,8002953,36.346508,127.38798,"105, 706, 911"
서구 탄방동,31150,한우리아파트,33480,31607,1479,8002954,36.346817,127.388466,"105, 706, 911"
서구 괴정동,31390,KT서대전지사입구,10221,5175,511,8001941,36.337757,127.384514,"602, 603"
서구 괴정동,31400,KT서대전지사입구,1735,3185,105,8001942,36.338528,127.38518,602
서구 괴정동,31410,KT서대전지사입구,3334,4375,40,8005917,36.33732,127.38597,603
서구 괴정동,31340,KT인재개발원,12350,7680,352,8003044,36.33873,127.37544,"103, 113, 602"
서구 괴정동,31350,KT인재개발원,9359,9909,255,8003043,36.33853,127.376175,"103, 113, 602"
서구 괴정동,31360,괴정네거리,15941,12827,902,8001132,36.33615,127.37896,"103, 113, 602"
서구 괴정동,31370,괴정동주민센터,6476,9106,637,8001134,36.33602,127.38197,"602, 603"
서구 괴정동,31380,괴정동주민센터,10938,5863,508,8001135,36.336185,127.3825,"602, 603"
서구 괴정동,31450,롯데백화점,132032,92898,31276,8001587,36.340076,127.39074,"101, 107, 211, 315, 316, 318, 602, 604, 618, 703"
서구 괴정동,31430,백운초등학교,4252,4685,328,8001712,36.33977,127.38675,602
서구 괴정동,31440,예지중고등학교,4344,3716,105,8002220,36.340076,127.387505,602
서구 괴정동,31420,탄방네거리,48678,40056,3596,8002758,36.342167,127.38628,"101, 107, 211, 315, 316, 318, 604, 618, 703"
서구 가장동,31530,가장교,9050,6163,483,8001050,36.32862,127.38745,"103, 316, 603, 617"
서구 가장동,31540,가장교,5646,8367,328,8001049,36.328773,127.387726,"103, 316, 603"
서구 가장동,34840,가장교오거리,809,3291,43,8070006,36.328114,127.386246,"601, 617"
서구 가장동,31480,가장네거리,13187,8318,3335,8001052,36.330547,127.38509,"103, 316, 603, 617"
서구 가장동,31500,가장네거리,3990,10780,861,8001051,36.330746,127.38534,"103, 316, 603"
서구 가장동,31470,가장제일장로교회,2454,2267,216,8005919,36.328568,127.38338,"617, 617"
서구 가장동,31490,래미안아파트1단지,25353,15722,4334,8001237,36.33184,127.385284,"211, 316, 603, 703, 916"
서구 가장동,31510,래미안아파트1단지,10535,11725,808,8001238,36.332397,127.38538,"211, 703, 916"
서구 가장동,31520,래미안아파트2단지,25361,14257,2332,8001239,36.33346,127.38732,"211, 316, 603, 703, 916"
서구 가장동,31550,래미안아파트2단지,23520,27307,4763,8001240,36.334217,127.38771,"211, 316, 603, 703, 916"
서구 가장동,31460,변동오거리,23445,13968,4235,8001736,36.329113,127.38208,"113, 211, 617, 703, 916"
서구 가장동,31710,한민시장,23888,16211,2893,8002913,36.332573,127.38314,"103, 113"
서구 내동,31670,괴정네거리,16570,12928,621,8001133,36.335934,127.37874,"103, 113, 602"
서구 내동,31680,괴정네거리,1538,2360,46,8001130,36.333572,127.379105,603
서구 내동,31690,괴정네거리,1279,1526,27,8001131,36.33397,127.379814,603
서구 내동,31650,내동네거리,13558,13396,2331,8001259,36.331738,127.376144,"119, 601, 612, 613, 617, 916"
서구 내동,31660,내동주민센터,1658,592,87,8001264,36.331932,127.377556,603
서구 내동,30300,내동초등학교,17560,16859,5175,8001262,36.32969,127.379906,"119, 601, 612, 617, 619, 916"
서구 내동,31560,대전외국어고,12517,20462,551,8001588,36.33752,127.3665,"119, 312, 617"
서구 내동,31570,롯데아파트,37241,20425,1406,8001589,36.33768,127.36673,"119, 312, 605, 613, 617"
서구 내동,31720,맑은아침아파트,15480,18668,3381,8001604,36.330452,127.38306,"113, 211, 703, 916"
서구 내동,31640,봉산중학교,15667,7198,1358,8001784,36.3323,127.374756,"119, 601, 612, 613, 617, 619, 916"
서구 내동,31580,서우아파트1단지,12474,17416,2786,8002753,36.334286,127.36974,"119, 312, 601, 603, 617"
